t (s)	U1(V)	U2(V)
0,000000	-0,622237	-0,005228
0,001000	-0,622237	-0,000000
0,002000	-0,617008	-0,005228
0,003000	-0,622237	-0,005228
0,004000	-0,617008	-0,005228
0,005000	-0,617008	-0,000000
0,006000	-0,617008	-0,005228
0,007000	-0,617008	-0,000000
0,008000	-0,617008	-0,000000
0,009000	-0,617008	-0,000000
0,010000	-0,617008	-0,000000
0,011000	-0,617008	-0,005228
0,012000	-0,611779	-0,000000
0,013000	-0,611779	-0,000000
0,014000	-0,617008	-0,000000
0,015000	-0,611779	-0,000000
0,016000	-0,611779	-0,000000
0,017000	-0,611779	-0,000000
0,018000	-0,611779	-0,000000
0,019000	-0,606550	-0,000000
0,020000	-0,611779	-0,000000
0,021000	-0,606550	-0,000000
0,022000	-0,606550	-0,000000
0,023000	-0,606550	-0,000000
0,024000	-0,606550	-0,000000
0,025000	-0,606550	-0,000000
0,026000	-0,606550	-0,000000
0,027000	-0,601321	-0,000000
0,028000	-0,601321	-0,000000
0,029000	-0,601321	-0,000000
0,030000	-0,601321	0,005228
0,031000	-0,596092	-0,000000
0,032000	-0,601321	0,005228
0,033000	-0,596092	-0,000000
0,034000	-0,601321	-0,000000
0,035000	-0,596092	0,005228
0,036000	-0,596092	0,005228
0,037000	-0,590864	-0,000000
0,038000	-0,596092	0,005228
0,039000	-0,590864	-0,000000
0,040000	-0,590864	-0,000000
0,041000	-0,590864	0,005228
0,042000	-0,590864	0,005228
0,043000	-0,590864	0,005228
0,044000	-0,585635	-0,000000
0,045000	-0,590864	0,005228
0,046000	-0,590864	0,005228
0,047000	-0,585635	-0,000000
0,048000	-0,585635	0,005228
0,049000	-0,580406	0,005228
0,050000	-0,585635	0,005228
0,051000	-0,585635	0,005228
0,052000	-0,580406	0,005228
0,053000	-0,580406	0,005228
0,054000	-0,580406	0,005228
0,055000	-0,580406	0,005228
0,056000	-0,575177	0,005228
0,057000	-0,575177	0,005228
0,058000	-0,575177	0,005228
0,059000	-0,575177	0,005228
0,060000	-0,575177	0,005228
0,061000	-0,569948	0,005228
0,062000	-0,569948	0,005228
0,063000	-0,569948	0,005228
0,064000	-0,569948	0,005228
0,065000	-0,569948	0,010456
0,066000	-0,569948	0,005228
0,067000	-0,564719	0,005228
0,068000	-0,564719	0,005228
0,069000	-0,564719	0,005228
0,070000	-0,564719	0,005228
0,071000	-0,559490	0,010456
0,072000	-0,559490	0,005228
0,073000	-0,559490	0,005228
0,074000	-0,559490	0,010456
0,075000	-0,559490	0,005228
0,076000	-0,554261	0,005228
0,077000	-0,554261	0,005228
0,078000	-0,554261	0,010456
0,079000	-0,554261	0,010456
0,080000	-0,554261	0,010456
0,081000	-0,549033	0,010456
0,082000	-0,549033	0,010456
0,083000	-0,549033	0,010456
0,084000	-0,549033	0,005228
0,085000	-0,549033	0,010456
0,086000	-0,543804	0,010456
0,087000	-0,543804	0,010456
0,088000	-0,538575	0,010456
0,089000	-0,538575	0,005228
0,090000	-0,538575	0,010456
0,091000	-0,538575	0,010456
0,092000	-0,538575	0,010456
0,093000	-0,533346	0,010456
0,094000	-0,533346	0,010456
0,095000	-0,533346	0,010456
0,096000	-0,533346	0,010456
0,097000	-0,533346	0,010456
0,098000	-0,528117	0,010456
0,099000	-0,528117	0,010456
0,100000	-0,528117	0,010456
0,101000	-0,522888	0,010456
0,102000	-0,528117	0,010456
0,103000	-0,517659	0,010456
0,104000	-0,522888	0,015684
0,105000	-0,522888	0,015684
0,106000	-0,522888	0,015684
0,107000	-0,517659	0,010456
0,108000	-0,517659	0,015684
0,109000	-0,517659	0,010456
0,110000	-0,517659	0,010456
0,111000	-0,512430	0,010456
0,112000	-0,512430	0,015684
0,113000	-0,507201	0,010456
0,114000	-0,512430	0,010456
0,115000	-0,507201	0,010456
0,116000	-0,507201	0,015684
0,117000	-0,501973	0,010456
0,118000	-0,507201	0,010456
0,119000	-0,501973	0,010456
0,120000	-0,496744	0,015684
0,121000	-0,501973	0,010456
0,122000	-0,496744	0,010456
0,123000	-0,496744	0,015684
0,124000	-0,496744	0,015684
0,125000	-0,496744	0,015684
0,126000	-0,491515	0,015684
0,127000	-0,491515	0,015684
0,128000	-0,491515	0,015684
0,129000	-0,486286	0,015684
0,130000	-0,491515	0,010456
0,131000	-0,486286	0,015684
0,132000	-0,481057	0,010456
0,133000	-0,481057	0,015684
0,134000	-0,481057	0,010456
0,135000	-0,481057	0,015684
0,136000	-0,481057	0,015684
0,137000	-0,475828	0,015684
0,138000	-0,475828	0,015684
0,139000	-0,470599	0,015684
0,140000	-0,470599	0,015684
0,141000	-0,470599	0,015684
0,142000	-0,470599	0,015684
0,143000	-0,465370	0,015684
0,144000	-0,465370	0,015684
0,145000	-0,465370	0,015684
0,146000	-0,465370	0,015684
0,147000	-0,460142	0,015684
0,148000	-0,460142	0,015684
0,149000	-0,460142	0,010456
0,150000	-0,460142	0,015684
0,151000	-0,454913	0,015684
0,152000	-0,454913	0,015684
0,153000	-0,454913	0,015684
0,154000	-0,449684	0,015684
0,155000	-0,449684	0,015684
0,156000	-0,449684	0,015684
0,157000	-0,444455	0,015684
0,158000	-0,444455	0,020911
0,159000	-0,444455	0,015684
0,160000	-0,439226	0,015684
0,161000	-0,444455	0,015684
0,162000	-0,439226	0,015684
0,163000	-0,439226	0,015684
0,164000	-0,433997	0,015684
0,165000	-0,433997	0,020911
0,166000	-0,433997	0,015684
0,167000	-0,433997	0,020911
0,168000	-0,428768	0,015684
0,169000	-0,428768	0,015684
0,170000	-0,423539	0,020911
0,171000	-0,423539	0,020911
0,172000	-0,423539	0,015684
0,173000	-0,423539	0,020911
0,174000	-0,418311	0,020911
0,175000	-0,418311	0,015684
0,176000	-0,418311	0,015684
0,177000	-0,418311	0,015684
0,178000	-0,413082	0,015684
0,179000	-0,413082	0,020911
0,180000	-0,407853	0,020911
