t (s)	U1(V)
0.590000	0.831392
0.591000	0.831392
0.592000	0.831392
0.593000	0.826163
0.594000	0.826163
0.595000	0.820934
0.596000	0.820934
0.597000	0.815705
0.598000	0.815705
0.599000	0.815705
0.600000	0.810477
0.601000	0.810477
0.602000	0.810477
0.603000	0.810477
0.604000	0.810477
0.605000	0.805248
0.606000	0.800019
0.607000	0.800019
0.608000	0.800019
0.609000	0.794790
0.610000	0.794790
0.611000	0.794790
0.612000	0.789561
0.613000	0.789561
0.614000	0.789561
0.615000	0.789561
0.616000	0.784332
0.617000	0.784332
0.618000	0.779103
0.619000	0.779103
0.620000	0.779103
0.621000	0.773874
0.622000	0.773874
0.623000	0.768646
0.624000	0.768646
0.625000	0.768646
0.626000	0.763417
0.627000	0.763417
0.628000	0.758188
0.629000	0.758188
0.630000	0.758188
0.631000	0.752959
0.632000	0.752959
0.633000	0.747730
0.634000	0.747730
0.635000	0.747730
0.636000	0.747730
0.637000	0.742501
0.638000	0.737272
0.639000	0.737272
0.640000	0.737272
0.641000	0.737272
0.642000	0.732043
0.643000	0.732043
0.644000	0.726814
0.645000	0.726814
0.646000	0.726814
0.647000	0.721586
0.648000	0.721586
0.649000	0.716357
0.650000	0.716357
0.651000	0.716357
0.652000	0.711128
0.653000	0.705899
0.654000	0.705899
0.655000	0.705899
0.656000	0.700670
0.657000	0.700670
0.658000	0.695441
0.659000	0.695441
0.660000	0.695441
0.661000	0.690212
0.662000	0.690212
0.663000	0.690212
0.664000	0.684983
0.665000	0.684983
0.666000	0.679755
0.667000	0.679755
0.668000	0.674526
0.669000	0.674526
0.670000	0.674526
0.671000	0.669297
0.672000	0.669297
0.673000	0.664068
0.674000	0.669297
0.675000	0.658839
0.676000	0.658839
0.677000	0.658839
0.678000	0.653610
0.679000	0.653610
0.680000	0.648381
0.681000	0.648381
0.682000	0.648381
0.683000	0.643152
0.684000	0.637924
0.685000	0.632695
0.686000	0.632695
0.687000	0.632695
0.688000	0.632695
0.689000	0.632695
0.690000	0.627466
0.691000	0.622237
0.692000	0.617008
0.693000	0.617008
0.694000	0.617008
0.695000	0.617008
0.696000	0.611779
0.697000	0.606550
0.698000	0.606550
0.699000	0.606550
0.700000	0.601321
0.701000	0.601321
0.702000	0.596092
0.703000	0.596092
0.704000	0.596092
0.705000	0.590864
0.706000	0.590864
0.707000	0.585635
0.708000	0.580406
0.709000	0.580406
0.710000	0.580406
0.711000	0.575177
0.712000	0.575177
0.713000	0.569948
0.714000	0.569948
0.715000	0.569948
0.716000	0.564719
0.717000	0.559490
0.718000	0.559490
0.719000	0.554261
0.720000	0.554261
0.721000	0.549033
0.722000	0.549033
0.723000	0.549033
0.724000	0.543804
0.725000	0.538575
0.726000	0.533346
0.727000	0.533346
0.728000	0.533346
0.729000	0.533346
0.730000	0.528117
0.731000	0.528117
0.732000	0.522888
0.733000	0.517659
0.734000	0.517659
0.735000	0.517659
0.736000	0.512430
0.737000	0.512430
0.738000	0.507201
0.739000	0.507201
0.740000	0.501973
0.741000	0.501973
0.742000	0.501973
0.743000	0.491515
0.744000	0.491515
0.745000	0.491515
0.746000	0.486286
0.747000	0.486286
0.748000	0.481057
0.749000	0.475828
0.750000	0.475828
0.751000	0.475828
0.752000	0.470599
0.753000	0.470599
0.754000	0.470599
0.755000	0.465370
0.756000	0.460142
0.757000	0.460142
0.758000	0.454913
0.759000	0.454913
0.760000	0.449684
0.761000	0.449684
0.762000	0.444455
0.763000	0.439226
0.764000	0.439226
0.765000	0.439226
0.766000	0.433997
0.767000	0.433997
0.768000	0.428768
0.769000	0.428768
0.770000	0.423539
0.771000	0.418311
0.772000	0.418311
0.773000	0.418311
0.774000	0.418311
0.775000	0.407853
0.776000	0.407853
0.777000	0.407853
0.778000	0.407853
0.779000	0.402624
0.780000	0.397395
0.781000	0.397395
0.782000	0.392166
0.783000	0.386937
0.784000	0.386937
0.785000	0.386937
0.786000	0.386937
0.787000	0.376479
0.788000	0.376479
0.789000	0.376479
0.790000	0.371251
0.791000	0.371251
0.792000	0.366022
0.793000	0.366022
0.794000	0.360793
0.795000	0.360793
0.796000	0.355564
0.797000	0.355564
0.798000	0.350335
0.799000	0.350335
0.800000	0.350335
0.801000	0.345106
0.802000	0.339877
0.803000	0.334648
0.804000	0.334648
0.805000	0.334648
0.806000	0.329420
0.807000	0.324191
0.808000	0.324191
0.809000	0.324191
0.810000	0.318962
0.811000	0.318962
0.812000	0.313733
0.813000	0.308504
0.814000	0.308504
0.815000	0.303275
0.816000	0.303275
0.817000	0.303275
0.818000	0.292817
0.819000	0.298046
0.820000	0.287588
0.821000	0.287588
0.822000	0.287588
0.823000	0.287588
0.824000	0.282360
0.825000	0.282360
0.826000	0.271902
0.827000	0.271902
0.828000	0.271902
0.829000	0.266673
0.830000	0.266673
0.831000	0.266673
0.832000	0.261444
0.833000	0.256215
0.834000	0.250986
0.835000	0.250986
0.836000	0.250986
0.837000	0.250986
0.838000	0.245757
0.839000	0.245757
0.840000	0.240529
0.841000	0.240529
0.842000	0.235300
0.843000	0.230071
0.844000	0.230071
0.845000	0.224842
0.846000	0.224842
0.847000	0.219613
0.848000	0.219613
0.849000	0.214384
0.850000	0.209155
0.851000	0.209155
0.852000	0.203926
0.853000	0.203926
0.854000	0.203926
0.855000	0.203926
0.856000	0.193469
0.857000	0.193469
0.858000	0.188240
0.859000	0.188240
0.860000	0.188240
0.861000	0.183011
0.862000	0.183011
0.863000	0.177782
0.864000	0.177782
0.865000	0.172553
0.866000	0.167324
0.867000	0.167324
0.868000	0.167324
0.869000	0.156866
0.870000	0.156866
0.871000	0.162095
0.872000	0.156866
0.873000	0.151638
0.874000	0.146409
0.875000	0.146409
0.876000	0.141180
0.877000	0.141180
0.878000	0.141180
0.879000	0.135951
0.880000	0.130722
0.881000	0.130722
0.882000	0.125493
0.883000	0.125493
0.884000	0.125493
0.885000	0.115035
0.886000	0.120264
0.887000	0.115035
0.888000	0.115035
0.889000	0.109807
0.890000	0.104578
0.891000	0.104578
0.892000	0.099349
0.893000	0.099349
0.894000	0.094120
0.895000	0.094120
0.896000	0.088891
0.897000	0.088891
0.898000	0.083662
0.899000	0.083662
0.900000	0.078433
0.901000	0.073204
0.902000	0.078433
0.903000	0.073204
0.904000	0.073204
0.905000	0.067975
0.906000	0.062747
0.907000	0.062747
0.908000	0.057518
0.909000	0.057518
0.910000	0.052289
0.911000	0.052289
0.912000	0.052289
0.913000	0.047060
0.914000	0.047060
0.915000	0.041831
0.916000	0.036602
0.917000	0.036602
0.918000	0.031373
0.919000	0.031373
0.920000	0.031373
0.921000	0.026144
0.922000	0.020916
0.923000	0.020916
0.924000	0.015687
0.925000	0.015687
0.926000	0.010458
0.927000	0.010458
0.928000	0.010458
0.929000	0.005229
0.930000	0.005229
0.931000	0.000000
0.932000	-0.005229
0.933000	-0.005229
0.934000	-0.005229
0.935000	-0.010458
0.936000	-0.010458
0.937000	-0.015687
0.938000	-0.015687
0.939000	-0.020916
0.940000	-0.020916
0.941000	-0.026144
0.942000	-0.026144
0.943000	-0.026144
0.944000	-0.031373
0.945000	-0.036602
0.946000	-0.041831
0.947000	-0.041831
0.948000	-0.041831
0.949000	-0.047060
0.950000	-0.047060
0.951000	-0.047060
0.952000	-0.052289
0.953000	-0.052289
0.954000	-0.057518
0.955000	-0.062747
0.956000	-0.062747
0.957000	-0.062747
0.958000	-0.067975
0.959000	-0.067975
0.960000	-0.073204
0.961000	-0.067975
0.962000	-0.078433
0.963000	-0.078433
0.964000	-0.078433
0.965000	-0.083662
0.966000	-0.083662
0.967000	-0.088891
0.968000	-0.088891
0.969000	-0.094120
0.970000	-0.094120
0.971000	-0.099349
0.972000	-0.099349
0.973000	-0.104578
0.974000	-0.104578
0.975000	-0.104578
0.976000	-0.109807
0.977000	-0.109807
0.978000	-0.115035
0.979000	-0.120264
0.980000	-0.120264
0.981000	-0.120264
0.982000	-0.125493
0.983000	-0.125493
0.984000	-0.125493
0.985000	-0.130722
0.986000	-0.135951
0.987000	-0.135951
0.988000	-0.135951
0.989000	-0.135951
0.990000	-0.141180
0.991000	-0.146409
0.992000	-0.146409
0.993000	-0.151638
0.994000	-0.151638
0.995000	-0.151638
0.996000	-0.151638
0.997000	-0.156866
0.998000	-0.156866
0.999000	-0.162095
1.000000	-0.162095
1.001000	-0.172553
1.002000	-0.172553
1.003000	-0.172553
1.004000	-0.172553
1.005000	-0.183011
1.006000	-0.183011
1.007000	-0.183011
1.008000	-0.183011
1.009000	-0.188240
1.010000	-0.188240
1.011000	-0.193469
1.012000	-0.193469
1.013000	-0.193469
1.014000	-0.198697
1.015000	-0.198697
1.016000	-0.203926
1.017000	-0.203926
1.018000	-0.209155
1.019000	-0.209155
1.020000	-0.209155
1.021000	-0.214384
1.022000	-0.214384
1.023000	-0.214384
1.024000	-0.219613
1.025000	-0.219613
1.026000	-0.224842
1.027000	-0.230071
1.028000	-0.224842
1.029000	-0.230071
1.030000	-0.230071
1.031000	-0.235300
1.032000	-0.235300
1.033000	-0.240529
1.034000	-0.240529
1.035000	-0.245757
1.036000	-0.245757
1.037000	-0.245757
1.038000	-0.250986
1.039000	-0.250986
1.040000	-0.256215
1.041000	-0.256215
1.042000	-0.256215
1.043000	-0.261444
1.044000	-0.261444
1.045000	-0.266673
1.046000	-0.266673
1.047000	-0.266673
1.048000	-0.271902
1.049000	-0.277131
1.050000	-0.277131
1.051000	-0.277131
1.052000	-0.282360
1.053000	-0.282360
1.054000	-0.282360
1.055000	-0.287588
1.056000	-0.287588
1.057000	-0.292817
1.058000	-0.292817
1.059000	-0.292817
1.060000	-0.298046
1.061000	-0.298046
1.062000	-0.298046
1.063000	-0.298046
1.064000	-0.303275
1.065000	-0.303275
1.066000	-0.308504
1.067000	-0.308504
1.068000	-0.308504
1.069000	-0.313733
1.070000	-0.318962
1.071000	-0.318962
1.072000	-0.318962
1.073000	-0.324191
1.074000	-0.324191
1.075000	-0.324191
1.076000	-0.329420
1.077000	-0.329420
1.078000	-0.329420
1.079000	-0.334648
1.080000	-0.334648
1.081000	-0.339877
1.082000	-0.339877
1.083000	-0.339877
1.084000	-0.345106
1.085000	-0.345106
1.086000	-0.345106
1.087000	-0.350335
1.088000	-0.350335
1.089000	-0.350335
1.090000	-0.355564
1.091000	-0.355564
1.092000	-0.355564
1.093000	-0.360793
1.094000	-0.360793
1.095000	-0.360793
1.096000	-0.366022
1.097000	-0.366022
1.098000	-0.371251
1.099000	-0.371251
1.100000	-0.371251
1.101000	-0.371251
1.102000	-0.376479
1.103000	-0.376479
1.104000	-0.376479
1.105000	-0.381708
1.106000	-0.381708
1.107000	-0.386937
1.108000	-0.386937
1.109000	-0.386937
1.110000	-0.392166
1.111000	-0.392166
1.112000	-0.392166
1.113000	-0.397395
1.114000	-0.397395
1.115000	-0.397395
1.116000	-0.397395
1.117000	-0.397395
1.118000	-0.402624
1.119000	-0.407853
1.120000	-0.407853
1.121000	-0.407853
1.122000	-0.413082
1.123000	-0.413082
1.124000	-0.413082
1.125000	-0.413082
1.126000	-0.418311
1.127000	-0.418311
1.128000	-0.418311
1.129000	-0.423539
1.130000	-0.423539
1.131000	-0.428768
1.132000	-0.423539
1.133000	-0.428768
1.134000	-0.428768
1.135000	-0.433997
1.136000	-0.428768
1.137000	-0.433997
1.138000	-0.439226
1.139000	-0.439226
1.140000	-0.439226
1.141000	-0.444455
1.142000	-0.444455
1.143000	-0.444455
1.144000	-0.444455
1.145000	-0.449684
1.146000	-0.449684
1.147000	-0.454913
1.148000	-0.449684
1.149000	-0.449684
1.150000	-0.454913
1.151000	-0.454913
1.152000	-0.460142
1.153000	-0.460142
1.154000	-0.460142
1.155000	-0.460142
1.156000	-0.460142
1.157000	-0.465370
1.158000	-0.465370
1.159000	-0.465370
1.160000	-0.470599
1.161000	-0.470599
1.162000	-0.470599
1.163000	-0.475828
1.164000	-0.475828
1.165000	-0.475828
1.166000	-0.481057
1.167000	-0.481057
1.168000	-0.481057
1.169000	-0.486286
1.170000	-0.481057
1.171000	-0.486286
1.172000	-0.486286
1.173000	-0.486286
1.174000	-0.486286
1.175000	-0.491515
1.176000	-0.491515
1.177000	-0.491515
1.178000	-0.496744
1.179000	-0.496744
1.180000	-0.496744
1.181000	-0.496744
1.182000	-0.501973
1.183000	-0.501973
1.184000	-0.501973
1.185000	-0.501973
1.186000	-0.507201
1.187000	-0.507201
1.188000	-0.507201
1.189000	-0.507201
1.190000	-0.512430
1.191000	-0.512430
1.192000	-0.512430
1.193000	-0.512430
1.194000	-0.517659
1.195000	-0.517659
1.196000	-0.517659
1.197000	-0.517659
1.198000	-0.517659
1.199000	-0.517659
1.200000	-0.522888
1.201000	-0.522888
1.202000	-0.522888
1.203000	-0.522888
1.204000	-0.522888
1.205000	-0.528117
1.206000	-0.528117
1.207000	-0.522888
1.208000	-0.533346
1.209000	-0.533346
1.210000	-0.533346
1.211000	-0.533346
1.212000	-0.533346
1.213000	-0.533346
1.214000	-0.538575
1.215000	-0.538575
1.216000	-0.538575
1.217000	-0.543804
1.218000	-0.543804
1.219000	-0.543804
1.220000	-0.543804
1.221000	-0.543804
1.222000	-0.543804
1.223000	-0.543804
1.224000	-0.549033
1.225000	-0.549033
1.226000	-0.549033
1.227000	-0.554261
1.228000	-0.554261
1.229000	-0.554261
1.230000	-0.554261
1.231000	-0.554261
1.232000	-0.559490
1.233000	-0.559490
1.234000	-0.554261
1.235000	-0.559490
1.236000	-0.559490
1.237000	-0.559490
1.238000	-0.564719
1.239000	-0.559490
1.240000	-0.564719
1.241000	-0.564719
1.242000	-0.564719
1.243000	-0.564719
1.244000	-0.569948
1.245000	-0.564719
1.246000	-0.569948
1.247000	-0.569948
1.248000	-0.569948
1.249000	-0.569948
1.250000	-0.569948
1.251000	-0.569948
1.252000	-0.575177
1.253000	-0.575177
1.254000	-0.575177
1.255000	-0.569948
1.256000	-0.580406
1.257000	-0.575177
1.258000	-0.575177
1.259000	-0.580406
1.260000	-0.575177
1.261000	-0.580406
1.262000	-0.575177
1.263000	-0.580406
1.264000	-0.580406
1.265000	-0.580406
1.266000	-0.585635
1.267000	-0.585635
1.268000	-0.585635
1.269000	-0.585635
1.270000	-0.585635
1.271000	-0.585635
1.272000	-0.585635
1.273000	-0.590864
1.274000	-0.585635
1.275000	-0.585635
1.276000	-0.590864
1.277000	-0.585635
1.278000	-0.590864
1.279000	-0.590864
1.280000	-0.590864
1.281000	-0.590864
1.282000	-0.590864
1.283000	-0.596092
1.284000	-0.596092
1.285000	-0.596092
1.286000	-0.596092
1.287000	-0.596092
1.288000	-0.596092
1.289000	-0.601321
1.290000	-0.596092
1.291000	-0.601321
1.292000	-0.596092
1.293000	-0.596092
1.294000	-0.601321
1.295000	-0.596092
1.296000	-0.601321
1.297000	-0.601321
1.298000	-0.601321
1.299000	-0.601321
1.300000	-0.601321
1.301000	-0.601321
1.302000	-0.606550
1.303000	-0.601321
1.304000	-0.606550
1.305000	-0.606550
1.306000	-0.606550
1.307000	-0.606550
1.308000	-0.606550
1.309000	-0.606550
1.310000	-0.606550
1.311000	-0.606550
1.312000	-0.606550
1.313000	-0.611779
1.314000	-0.606550
1.315000	-0.606550
1.316000	-0.611779
1.317000	-0.611779
1.318000	-0.606550
1.319000	-0.611779
1.320000	-0.611779
1.321000	-0.606550
1.322000	-0.611779
1.323000	-0.611779
1.324000	-0.611779
1.325000	-0.611779
1.326000	-0.611779
1.327000	-0.611779
1.328000	-0.617008
1.329000	-0.617008
1.330000	-0.611779
1.331000	-0.617008
1.332000	-0.611779
1.333000	-0.617008
1.334000	-0.611779
1.335000	-0.617008
1.336000	-0.611779
1.337000	-0.617008
1.338000	-0.617008
1.339000	-0.611779
1.340000	-0.611779
1.341000	-0.617008
1.342000	-0.617008
1.343000	-0.617008
1.344000	-0.617008
1.345000	-0.611779
1.346000	-0.617008
1.347000	-0.617008
1.348000	-0.617008
1.349000	-0.617008
1.350000	-0.617008
1.351000	-0.617008
1.352000	-0.617008
1.353000	-0.617008
1.354000	-0.617008
